year,name,p1,v1,p2,v2,p3,v3,p4,v4,p5,v5,p6,v6,p7,v7,p8,v8,p9,v9,p10,v10,p11,v11,p12,v12,p13,v13,p14,v14,p15,v15,p16,v16,p17,v17,p18,v18,p19,v19,p20,v20,p21,v21,p22,v22
91,敗血症,臺東縣,0.000106573,花蓮縣,9.94E-05,澎湖縣,8.65E-05,嘉義縣,8.18E-05,苗栗縣,6.78E-05,基隆市,4.85E-05,屏東縣,4.75E-05,彰化縣,4.33E-05,雲林縣,4.31E-05,臺南市,4.26E-05,宜蘭縣,3.89E-05,南投縣,3.69E-05,嘉義市,3.37E-05,臺中市,3.27E-05,高雄市,3.24E-05,臺北市,3.14E-05,桃園縣,2.51E-05,新竹縣,2.43E-05,新北市,2.36E-05,金門縣,1.70E-05,新竹市,1.58E-05,,
92,敗血症,臺東縣,7.00E-05,南投縣,5.92E-05,嘉義縣,5.89E-05,屏東縣,5.42E-05,花蓮縣,5.13E-05,基隆市,4.59E-05,澎湖縣,4.34E-05,苗栗縣,4.28E-05,彰化縣,4.18E-05,嘉義市,4.08E-05,雲林縣,3.78E-05,新竹縣,3.48E-05,宜蘭縣,3.45E-05,高雄市,3.31E-05,臺南市,2.85E-05,臺北市,2.74E-05,臺中市,2.41E-05,新北市,2.28E-05,金門縣,1.64E-05,新竹市,1.31E-05,桃園縣,1.10E-05,,
93,敗血症,屏東縣,8.44E-05,南投縣,6.87E-05,嘉義縣,6.46E-05,臺東縣,6.24E-05,澎湖縣,5.45E-05,雲林縣,5.16E-05,基隆市,5.10E-05,彰化縣,4.78E-05,臺南市,4.51E-05,苗栗縣,4.28E-05,花蓮縣,3.72E-05,高雄市,3.60E-05,金門縣,3.15E-05,臺中市,3.14E-05,宜蘭縣,3.03E-05,新竹縣,2.79E-05,臺北市,2.63E-05,新北市,2.37E-05,嘉義市,2.22E-05,桃園縣,1.83E-05,新竹市,1.29E-05,,
94,敗血症,嘉義縣,0.000106096,屏東縣,8.24E-05,花蓮縣,7.22E-05,臺東縣,7.11E-05,南投縣,7.09E-05,基隆市,6.64E-05,澎湖縣,6.49E-05,雲林縣,5.73E-05,宜蘭縣,5.20E-05,彰化縣,4.86E-05,苗栗縣,4.46E-05,金門縣,4.27E-05,新竹縣,4.20E-05,臺北市,3.90E-05,臺中市,3.82E-05,嘉義市,3.68E-05,高雄市,3.30E-05,臺南市,3.22E-05,新北市,2.97E-05,新竹市,1.79E-05,桃園縣,1.44E-05,,
95,敗血症,臺東縣,0.00011019,嘉義縣,9.75E-05,澎湖縣,8.72E-05,花蓮縣,8.69E-05,屏東縣,7.61E-05,南投縣,7.10E-05,基隆市,6.66E-05,新竹縣,6.16E-05,苗栗縣,5.89E-05,雲林縣,5.35E-05,宜蘭縣,5.21E-05,彰化縣,4.79E-05,嘉義市,4.41E-05,臺南市,4.12E-05,臺中市,3.67E-05,臺北市,3.61E-05,高雄市,3.30E-05,新北市,3.19E-05,新竹市,3.04E-05,金門縣,2.61E-05,桃園縣,1.99E-05,,
96,敗血症,臺東縣,9.84E-05,嘉義縣,8.52E-05,基隆市,7.68E-05,宜蘭縣,7.38E-05,雲林縣,6.75E-05,苗栗縣,6.43E-05,南投縣,6.00E-05,嘉義市,5.13E-05,臺南市,5.03E-05,花蓮縣,4.95E-05,新竹縣,4.84E-05,屏東縣,4.83E-05,彰化縣,4.34E-05,澎湖縣,4.33E-05,臺北市,4.26E-05,新北市,3.79E-05,高雄市,3.65E-05,臺中市,3.49E-05,金門縣,2.45E-05,新竹市,2.00E-05,桃園縣,1.19E-05,,
97,敗血症,臺東縣,0.00023291,花蓮縣,0.000193303,嘉義縣,0.000182239,雲林縣,0.000175493,基隆市,0.00015425,屏東縣,0.00015048,彰化縣,0.000142429,南投縣,0.000139162,澎湖縣,0.000128606,臺南市,0.000115323,新竹縣,0.000109285,苗栗縣,0.000108851,嘉義市,0.000102267,臺中市,8.73E-05,新竹市,8.39E-05,宜蘭縣,8.24E-05,高雄市,8.09E-05,臺北市,7.55E-05,金門縣,7.18E-05,桃園縣,6.84E-05,新北市,6.57E-05,,
98,敗血症,臺東縣,0.000296778,嘉義縣,0.000219492,連江縣,0.000201633,花蓮縣,0.00018477,雲林縣,0.00017709,苗栗縣,0.000145974,澎湖縣,0.000145515,南投縣,0.000139406,彰化縣,0.000137146,屏東縣,0.000129158,基隆市,0.000121034,嘉義市,0.000116848,臺南市,0.000113042,宜蘭縣,0.000108313,新竹縣,9.59E-05,高雄市,9.46E-05,臺中市,8.73E-05,臺北市,7.06E-05,新北市,6.58E-05,桃園縣,6.37E-05,金門縣,5.33E-05,新竹市,4.86E-05
99,敗血症,花蓮縣,0.000212512,嘉義縣,0.000204327,臺東縣,0.000195081,苗栗縣,0.000183611,雲林縣,0.000164654,南投縣,0.000161446,屏東縣,0.000157983,澎湖縣,0.000144452,新竹縣,0.000122803,臺南市,0.000121145,彰化縣,0.000120954,基隆市,0.000120062,宜蘭縣,0.000104238,高雄市,9.84E-05,臺中市,9.52E-05,嘉義市,8.44E-05,金門縣,8.30E-05,臺北市,7.22E-05,新竹市,6.50E-05,新北市,6.44E-05,桃園縣,6.39E-05,,
100,敗血症,澎湖縣,0.000218393,苗栗縣,0.00021174,雲林縣,0.00016677,嘉義縣,0.000160166,屏東縣,0.000155177,臺東縣,0.000144553,臺南市,0.000140653,花蓮縣,0.000139533,基隆市,0.000134236,宜蘭縣,0.00013288,南投縣,0.000116678,新竹縣,0.000112264,彰化縣,0.000108209,連江縣,9.90E-05,嘉義市,9.21E-05,高雄市,8.94E-05,金門縣,8.66E-05,桃園縣,8.10E-05,新竹市,7.86E-05,臺中市,7.55E-05,臺北市,7.32E-05,新北市,6.84E-05
101,敗血症,澎湖縣,0.000222575,臺東縣,0.000216573,雲林縣,0.000178624,連江縣,0.000176835,花蓮縣,0.000173036,苗栗縣,0.000159581,嘉義縣,0.000159259,南投縣,0.000146099,屏東縣,0.000144448,基隆市,0.000132925,宜蘭縣,0.000109029,彰化縣,0.000107703,臺南市,0.000107353,嘉義市,9.96E-05,高雄市,9.72E-05,新竹縣,9.54E-05,新竹市,8.23E-05,臺北市,7.74E-05,臺中市,7.71E-05,桃園縣,6.65E-05,新北市,6.37E-05,金門縣,5.30E-05
80,胃及十二指腸潰瘍,嘉義縣,9.39E-05,臺東縣,7.43E-05,雲林縣,6.90E-05,屏東縣,5.58E-05,花蓮縣,5.37E-05,苗栗縣,4.90E-05,基隆市,4.78E-05,臺南市,4.69E-05,澎湖縣,4.19E-05,彰化縣,4.15E-05,南投縣,3.89E-05,新竹縣,3.43E-05,宜蘭縣,3.31E-05,高雄市,2.65E-05,臺中市,2.38E-05,桃園縣,2.24E-05,新北市,2.03E-05,新竹市,1.82E-05,臺北市,1.66E-05,嘉義市,1.55E-05,,,,
81,胃及十二指腸潰瘍,澎湖縣,9.47E-05,花蓮縣,8.16E-05,嘉義縣,7.55E-05,臺東縣,6.66E-05,基隆市,6.12E-05,雲林縣,5.57E-05,南投縣,4.79E-05,臺南市,4.54E-05,屏東縣,4.44E-05,高雄市,3.76E-05,嘉義市,3.48E-05,苗栗縣,3.43E-05,彰化縣,3.09E-05,宜蘭縣,3.06E-05,新竹市,3.01E-05,桃園縣,2.61E-05,新竹縣,2.59E-05,臺中市,2.41E-05,新北市,2.02E-05,臺北市,1.97E-05,,,,
82,胃及十二指腸潰瘍,嘉義縣,8.53E-05,澎湖縣,8.40E-05,臺東縣,7.44E-05,雲林縣,5.95E-05,臺南市,5.80E-05,南投縣,5.33E-05,花蓮縣,5.33E-05,基隆市,4.68E-05,宜蘭縣,4.32E-05,屏東縣,4.08E-05,臺中市,3.14E-05,高雄市,3.11E-05,彰化縣,3.06E-05,新竹市,2.98E-05,嘉義市,2.71E-05,新竹縣,2.54E-05,苗栗縣,2.52E-05,桃園縣,2.28E-05,臺北市,1.77E-05,新北市,1.55E-05,,,,
83,胃及十二指腸潰瘍,嘉義縣,7.81E-05,臺東縣,7.49E-05,澎湖縣,6.48E-05,花蓮縣,6.42E-05,雲林縣,6.10E-05,屏東縣,4.84E-05,南投縣,4.76E-05,臺南市,4.74E-05,嘉義市,4.22E-05,苗栗縣,4.12E-05,彰化縣,3.75E-05,新竹縣,3.24E-05,基隆市,3.03E-05,宜蘭縣,3.02E-05,臺中市,2.89E-05,高雄市,2.85E-05,新竹市,2.66E-05,桃園縣,2.16E-05,金門縣,2.15E-05,新北市,1.96E-05,臺北市,1.66E-05,,
84,胃及十二指腸潰瘍,臺東縣,0.000110508,澎湖縣,9.90E-05,雲林縣,8.36E-05,花蓮縣,8.08E-05,嘉義縣,7.07E-05,南投縣,5.86E-05,苗栗縣,5.71E-05,臺南市,4.81E-05,彰化縣,3.96E-05,高雄市,3.82E-05,新竹縣,3.67E-05,屏東縣,3.62E-05,基隆市,3.25E-05,宜蘭縣,2.80E-05,桃園縣,2.56E-05,新竹市,2.35E-05,新北市,2.33E-05,臺北市,2.20E-05,臺中市,2.13E-05,嘉義市,1.91E-05,,,,
85,胃及十二指腸潰瘍,臺東縣,0.000114249,花蓮縣,8.92E-05,嘉義縣,7.42E-05,南投縣,6.96E-05,雲林縣,6.38E-05,嘉義市,6.09E-05,屏東縣,4.60E-05,臺南市,4.56E-05,苗栗縣,4.46E-05,彰化縣,4.26E-05,高雄市,3.90E-05,桃園縣,3.88E-05,基隆市,3.75E-05,新竹縣,3.62E-05,澎湖縣,3.33E-05,宜蘭縣,3.22E-05,臺中市,2.60E-05,新竹市,2.60E-05,新北市,2.47E-05,臺北市,2.42E-05,金門縣,2.13E-05,,
86,胃及十二指腸潰瘍,花蓮縣,0.000108915,南投縣,7.32E-05,嘉義縣,7.23E-05,臺東縣,6.72E-05,澎湖縣,6.58E-05,屏東縣,5.36E-05,雲林縣,5.05E-05,彰化縣,4.94E-05,臺南市,4.08E-05,基隆市,3.95E-05,新竹縣,3.79E-05,宜蘭縣,3.64E-05,高雄市,3.57E-05,新竹市,3.41E-05,苗栗縣,3.21E-05,嘉義市,3.04E-05,桃園縣,2.97E-05,臺中市,2.94E-05,新北市,2.28E-05,臺北市,2.08E-05,金門縣,1.96E-05,,
87,胃及十二指腸潰瘍,臺東縣,8.00E-05,南投縣,7.51E-05,嘉義縣,6.19E-05,雲林縣,6.01E-05,澎湖縣,5.59E-05,臺南市,5.38E-05,宜蘭縣,5.37E-05,苗栗縣,5.18E-05,彰化縣,5.15E-05,花蓮縣,5.05E-05,基隆市,4.97E-05,屏東縣,4.83E-05,新竹市,4.21E-05,金門縣,3.92E-05,高雄市,3.68E-05,新竹縣,3.51E-05,嘉義市,3.42E-05,臺中市,3.14E-05,桃園縣,2.97E-05,新北市,2.17E-05,臺北市,1.89E-05,,
88,胃及十二指腸潰瘍,臺東縣,8.51E-05,南投縣,7.92E-05,嘉義縣,7.82E-05,花蓮縣,7.31E-05,屏東縣,7.04E-05,雲林縣,6.83E-05,苗栗縣,6.79E-05,澎湖縣,6.74E-05,臺南市,4.91E-05,新竹縣,4.84E-05,宜蘭縣,4.73E-05,彰化縣,4.67E-05,基隆市,4.15E-05,高雄市,4.07E-05,嘉義市,3.39E-05,新竹市,3.04E-05,臺中市,2.60E-05,桃園縣,2.37E-05,臺北市,2.35E-05,新北市,2.34E-05,,,,
89,胃及十二指腸潰瘍,花蓮縣,8.48E-05,嘉義縣,7.82E-05,苗栗縣,6.97E-05,臺東縣,6.52E-05,南投縣,6.46E-05,屏東縣,6.07E-05,雲林縣,5.92E-05,臺南市,5.70E-05,彰化縣,5.11E-05,宜蘭縣,4.94E-05,高雄市,3.67E-05,嘉義市,3.38E-05,臺中市,3.13E-05,新竹縣,2.96E-05,臺北市,2.80E-05,新竹市,2.71E-05,新北市,2.30E-05,澎湖縣,2.23E-05,基隆市,2.06E-05,桃園縣,1.96E-05,金門縣,1.86E-05,,
90,胃及十二指腸潰瘍,連江縣,0.000112982,臺東縣,0.000106727,南投縣,7.75E-05,花蓮縣,7.65E-05,屏東縣,5.94E-05,嘉義縣,5.86E-05,宜蘭縣,5.58E-05,雲林縣,5.38E-05,金門縣,5.27E-05,苗栗縣,5.17E-05,新竹縣,4.93E-05,基隆市,4.86E-05,彰化縣,4.41E-05,桃園縣,3.63E-05,臺南市,3.63E-05,高雄市,3.40E-05,澎湖縣,3.25E-05,臺中市,2.90E-05,新竹市,2.41E-05,嘉義市,2.25E-05,臺北市,2.20E-05,新北市,1.55E-05
91,胃及十二指腸潰瘍,澎湖縣,9.74E-05,雲林縣,7.67E-05,屏東縣,7.28E-05,金門縣,6.79E-05,花蓮縣,6.53E-05,臺東縣,5.74E-05,臺南市,4.59E-05,南投縣,4.43E-05,苗栗縣,4.10E-05,嘉義市,3.75E-05,嘉義縣,3.73E-05,宜蘭縣,3.67E-05,彰化縣,3.34E-05,臺中市,3.11E-05,高雄市,2.88E-05,新竹縣,2.65E-05,桃園縣,2.57E-05,新竹市,2.11E-05,臺北市,1.93E-05,新北市,1.73E-05,基隆市,1.28E-05,,
92,胃及十二指腸潰瘍,澎湖縣,7.59E-05,花蓮縣,6.27E-05,屏東縣,5.09E-05,臺東縣,4.94E-05,嘉義市,4.82E-05,苗栗縣,4.46E-05,雲林縣,4.32E-05,南投縣,3.70E-05,臺南市,3.66E-05,嘉義縣,3.57E-05,臺中市,3.48E-05,彰化縣,3.27E-05,高雄市,2.99E-05,桃園縣,2.91E-05,新竹縣,2.61E-05,新竹市,2.61E-05,基隆市,2.29E-05,臺北市,2.02E-05,宜蘭縣,1.94E-05,金門縣,1.64E-05,新北市,1.60E-05,,
93,胃及十二指腸潰瘍,屏東縣,8.66E-05,臺東縣,7.07E-05,雲林縣,6.11E-05,花蓮縣,6.01E-05,金門縣,4.73E-05,新竹市,4.39E-05,苗栗縣,4.28E-05,嘉義縣,3.77E-05,南投縣,3.71E-05,臺南市,3.44E-05,高雄市,3.38E-05,澎湖縣,3.27E-05,臺中市,3.22E-05,彰化縣,2.96E-05,桃園縣,2.70E-05,嘉義市,2.59E-05,基隆市,2.29E-05,臺北市,2.29E-05,宜蘭縣,1.51E-05,新北市,1.51E-05,新竹縣,1.07E-05,,
94,胃及十二指腸潰瘍,臺東縣,9.21E-05,澎湖縣,7.57E-05,雲林縣,6.95E-05,南投縣,6.15E-05,屏東縣,5.68E-05,苗栗縣,5.18E-05,金門縣,4.27E-05,花蓮縣,4.04E-05,嘉義縣,3.78E-05,嘉義市,3.68E-05,臺南市,3.65E-05,彰化縣,3.34E-05,基隆市,3.32E-05,新竹縣,2.94E-05,高雄市,2.83E-05,宜蘭縣,2.82E-05,臺中市,2.57E-05,臺北市,2.41E-05,桃園縣,2.34E-05,新竹市,2.05E-05,新北市,1.42E-05,,
95,胃及十二指腸潰瘍,臺東縣,7.63E-05,屏東縣,6.16E-05,雲林縣,4.67E-05,嘉義市,4.41E-05,苗栗縣,4.29E-05,彰化縣,4.11E-05,南投縣,3.92E-05,花蓮縣,3.76E-05,臺南市,3.59E-05,臺中市,3.36E-05,澎湖縣,3.27E-05,嘉義縣,3.07E-05,高雄市,3.04E-05,宜蘭縣,2.82E-05,新竹縣,2.67E-05,桃園縣,2.62E-05,金門縣,2.61E-05,臺北市,2.32E-05,新竹市,1.77E-05,新北市,1.46E-05,基隆市,7.68E-06,,
96,胃及十二指腸潰瘍,澎湖縣,9.74E-05,屏東縣,6.18E-05,苗栗縣,5.36E-05,花蓮縣,5.24E-05,臺東縣,4.71E-05,雲林縣,4.55E-05,臺中市,3.64E-05,南投縣,3.56E-05,嘉義縣,3.45E-05,臺南市,3.10E-05,高雄市,2.93E-05,新竹縣,2.82E-05,彰化縣,2.66E-05,桃園縣,2.59E-05,宜蘭縣,2.39E-05,臺北市,2.36E-05,基隆市,2.05E-05,新竹市,2.00E-05,嘉義市,1.83E-05,金門縣,1.23E-05,新北市,1.05E-05,,
97,胃及十二指腸潰瘍,臺東縣,7.33E-05,澎湖縣,5.36E-05,雲林縣,4.84E-05,屏東縣,4.53E-05,苗栗縣,4.46E-05,新竹縣,4.37E-05,南投縣,4.14E-05,花蓮縣,3.22E-05,嘉義縣,3.10E-05,基隆市,3.08E-05,彰化縣,2.97E-05,臺南市,2.51E-05,高雄市,2.09E-05,桃園縣,1.84E-05,宜蘭縣,1.74E-05,臺中市,1.64E-05,臺北市,1.56E-05,新竹市,1.48E-05,新北市,1.43E-05,嘉義市,7.30E-06,,,,
98,胃及十二指腸潰瘍,臺東縣,8.60E-05,花蓮縣,5.57E-05,屏東縣,4.53E-05,雲林縣,4.43E-05,新竹縣,3.91E-05,南投縣,3.58E-05,彰化縣,3.43E-05,苗栗縣,3.20E-05,澎湖縣,3.12E-05,嘉義市,2.56E-05,臺南市,2.45E-05,桃園縣,2.38E-05,臺中市,2.20E-05,嘉義縣,2.19E-05,宜蘭縣,1.95E-05,高雄市,1.88E-05,新竹市,1.70E-05,新北市,1.60E-05,基隆市,1.55E-05,臺北市,1.42E-05,金門縣,1.07E-05,,
99,胃及十二指腸潰瘍,臺東縣,6.50E-05,花蓮縣,6.49E-05,南投縣,4.94E-05,嘉義縣,4.23E-05,屏東縣,3.89E-05,澎湖縣,3.10E-05,宜蘭縣,2.82E-05,雲林縣,2.79E-05,新竹縣,2.73E-05,臺南市,2.72E-05,苗栗縣,2.67E-05,臺中市,2.27E-05,基隆市,2.09E-05,彰化縣,1.91E-05,桃園縣,1.85E-05,嘉義市,1.84E-05,臺北市,1.83E-05,高雄市,1.66E-05,新北市,1.33E-05,新竹市,1.20E-05,,,,
100,胃及十二指腸潰瘍,臺東縣,5.69E-05,屏東縣,4.52E-05,澎湖縣,4.16E-05,花蓮縣,3.86E-05,南投縣,3.83E-05,苗栗縣,3.38E-05,新竹縣,3.29E-05,彰化縣,3.22E-05,臺南市,2.98E-05,金門縣,2.89E-05,基隆市,2.63E-05,新竹市,2.62E-05,宜蘭縣,2.61E-05,嘉義縣,2.23E-05,臺中市,2.22E-05,嘉義市,2.21E-05,高雄市,2.20E-05,雲林縣,1.82E-05,桃園縣,1.74E-05,新北市,1.66E-05,臺北市,1.55E-05,,
101,胃及十二指腸潰瘍,臺東縣,5.75E-05,屏東縣,4.66E-05,宜蘭縣,3.93E-05,苗栗縣,3.90E-05,新竹縣,3.63E-05,南投縣,3.27E-05,嘉義市,2.95E-05,花蓮縣,2.69E-05,嘉義縣,2.62E-05,彰化縣,2.38E-05,臺南市,2.18E-05,基隆市,2.13E-05,臺北市,2.06E-05,澎湖縣,2.02E-05,雲林縣,1.97E-05,新竹市,1.88E-05,高雄市,1.87E-05,臺中市,1.86E-05,桃園縣,1.72E-05,新北市,1.42E-05,,,,
80,自殺,臺東縣,0.000144595,花蓮縣,0.000121644,澎湖縣,9.43E-05,宜蘭縣,8.15E-05,臺南市,8.00E-05,桃園縣,7.94E-05,雲林縣,7.16E-05,基隆市,7.02E-05,高雄市,6.92E-05,苗栗縣,6.53E-05,南投縣,6.31E-05,屏東縣,6.03E-05,彰化縣,5.59E-05,新竹縣,5.01E-05,臺北市,4.97E-05,新北市,4.57E-05,臺中市,3.64E-05,嘉義市,3.48E-05,嘉義縣,3.43E-05,新竹市,3.04E-05,,,,
81,自殺,花蓮縣,0.000146228,臺東縣,0.00013706,苗栗縣,8.67E-05,雲林縣,8.62E-05,宜蘭縣,8.32E-05,臺南市,7.64E-05,基隆市,5.84E-05,桃園縣,5.79E-05,南投縣,5.72E-05,新竹縣,5.70E-05,高雄市,5.64E-05,嘉義市,5.41E-05,屏東縣,5.32E-05,彰化縣,5.14E-05,臺中市,4.54E-05,嘉義縣,4.31E-05,新北市,4.14E-05,新竹市,3.91E-05,臺北市,3.82E-05,澎湖縣,3.16E-05,,,,
82,自殺,澎湖縣,9.45E-05,宜蘭縣,9.08E-05,臺東縣,9.00E-05,花蓮縣,8.98E-05,苗栗縣,8.09E-05,雲林縣,6.75E-05,南投縣,6.25E-05,桃園縣,6.01E-05,新竹縣,5.34E-05,臺中市,5.31E-05,高雄市,5.29E-05,基隆市,5.23E-05,臺南市,5.06E-05,新北市,4.56E-05,嘉義縣,4.44E-05,屏東縣,4.41E-05,臺北市,4.07E-05,彰化縣,3.69E-05,嘉義市,3.09E-05,新竹市,2.98E-05,,,,
83,自殺,臺東縣,0.000134007,宜蘭縣,0.000112224,花蓮縣,0.000100489,苗栗縣,9.14E-05,南投縣,7.87E-05,嘉義縣,7.63E-05,基隆市,7.43E-05,屏東縣,7.37E-05,雲林縣,7.16E-05,新竹縣,6.98E-05,高雄市,6.51E-05,澎湖縣,6.48E-05,桃園縣,6.47E-05,臺南市,6.15E-05,臺北市,4.75E-05,新竹市,4.73E-05,彰化縣,4.60E-05,嘉義市,4.22E-05,新北市,4.05E-05,臺中市,3.53E-05,,,,
84,自殺,連江縣,0.000170765,花蓮縣,0.000150426,宜蘭縣,0.000116118,臺東縣,0.000110508,南投縣,9.51E-05,基隆市,9.49E-05,嘉義縣,9.01E-05,苗栗縣,8.03E-05,新竹市,7.64E-05,桃園縣,6.89E-05,彰化縣,6.83E-05,嘉義市,6.50E-05,金門縣,6.47E-05,高雄市,6.34E-05,屏東縣,6.25E-05,新竹縣,5.87E-05,臺北市,5.74E-05,臺南市,5.31E-05,雲林縣,5.31E-05,新北市,5.23E-05,澎湖縣,4.40E-05,臺中市,3.94E-05
85,自殺,連江縣,0.000164989,臺東縣,0.000130008,花蓮縣,0.000117103,南投縣,0.000113622,宜蘭縣,0.000111799,新竹縣,0.000111129,彰化縣,0.00010445,屏東縣,9.53E-05,苗栗縣,8.57E-05,嘉義縣,8.49E-05,桃園縣,7.77E-05,新竹市,6.94E-05,臺南市,6.83E-05,澎湖縣,6.66E-05,臺中市,6.21E-05,臺北市,6.06E-05,高雄市,5.98E-05,基隆市,5.36E-05,新北市,5.04E-05,嘉義市,4.57E-05,金門縣,4.26E-05,雲林縣,3.99E-05
86,自殺,臺東縣,0.000154149,南投縣,0.000139014,宜蘭縣,0.000120016,連江縣,0.000118779,花蓮縣,0.000117293,屏東縣,0.000110532,苗栗縣,0.000107077,基隆市,0.000105438,新竹縣,0.000104334,彰化縣,0.000103336,嘉義縣,9.35E-05,雲林縣,8.78E-05,臺中市,8.51E-05,嘉義市,7.99E-05,臺南市,7.72E-05,澎湖縣,7.68E-05,桃園縣,7.19E-05,高雄市,6.95E-05,臺北市,5.81E-05,新北市,5.70E-05,新竹市,5.12E-05,金門縣,1.96E-05
87,自殺,連江縣,0.000150263,苗栗縣,0.000135749,基隆市,0.00013085,臺東縣,0.00012003,嘉義縣,0.000114895,屏東縣,0.000109825,新竹縣,0.000105391,南投縣,0.000100756,雲林縣,0.000100134,花蓮縣,9.53E-05,嘉義市,9.50E-05,臺南市,9.33E-05,彰化縣,9.14E-05,宜蘭縣,8.81E-05,新竹市,8.14E-05,桃園縣,7.69E-05,高雄市,7.55E-05,臺中市,7.46E-05,金門縣,5.88E-05,澎湖縣,5.59E-05,臺北市,5.49E-05,新北市,5.00E-05
88,自殺,臺東縣,0.000170178,基隆市,0.000137591,雲林縣,0.000134005,南投縣,0.000128904,花蓮縣,0.000118082,苗栗縣,0.000116112,嘉義縣,0.000108413,新竹縣,0.000103742,屏東縣,0.000102309,臺南市,9.77E-05,彰化縣,8.81E-05,高雄市,8.43E-05,新竹市,8.29E-05,宜蘭縣,8.17E-05,嘉義市,7.54E-05,臺中市,7.18E-05,澎湖縣,6.74E-05,桃園縣,6.56E-05,臺北市,5.72E-05,新北市,4.87E-05,金門縣,3.87E-05,,
89,自殺,南投縣,0.000156961,苗栗縣,0.00015008,花蓮縣,0.000149874,基隆市,0.000146746,臺東縣,0.000130446,嘉義縣,0.000129823,新竹縣,0.000127356,雲林縣,0.000122416,屏東縣,0.000115819,彰化縣,9.77E-05,宜蘭縣,9.67E-05,臺南市,9.55E-05,高雄市,8.92E-05,臺中市,8.33E-05,嘉義市,7.51E-05,桃園縣,7.21E-05,新竹市,7.06E-05,澎湖縣,6.70E-05,臺北市,6.16E-05,新北市,5.35E-05,,,,
90,自殺,連江縣,0.000225963,南投縣,0.000169799,基隆市,0.000166255,臺東縣,0.000155986,花蓮縣,0.000144419,雲林縣,0.000137178,屏東縣,0.000125362,新竹縣,0.000123235,苗栗縣,0.000123074,嘉義縣,0.000122478,宜蘭縣,0.00011593,臺南市,0.000115786,彰化縣,0.000111873,高雄市,0.000101779,澎湖縣,9.75E-05,金門縣,8.78E-05,新竹市,8.04E-05,桃園縣,7.60E-05,嘉義市,7.49E-05,臺北市,7.21E-05,臺中市,6.76E-05,新北市,6.04E-05
91,自殺,南投縣,0.000166269,宜蘭縣,0.000153312,花蓮縣,0.000150502,雲林縣,0.000145396,基隆市,0.000143058,臺南市,0.000138179,嘉義縣,0.000136915,苗栗縣,0.000135529,屏東縣,0.000129114,臺東縣,0.000127067,新竹縣,0.000117081,連江縣,0.000114116,彰化縣,0.00010181,澎湖縣,9.74E-05,高雄市,9.48E-05,嘉義市,9.37E-05,新竹市,8.98E-05,桃園縣,8.87E-05,金門縣,8.48E-05,臺北市,7.84E-05,臺中市,7.14E-05,新北市,5.96E-05
92,自殺,連江縣,0.000227118,基隆市,0.00018356,雲林縣,0.000159352,宜蘭縣,0.00015757,花蓮縣,0.000153782,南投縣,0.000136936,苗栗縣,0.000133713,屏東縣,0.00013167,嘉義縣,0.000126693,臺南市,0.000121737,彰化縣,0.000112424,澎湖縣,0.000108398,新竹縣,0.000106687,高雄市,0.000106305,臺東縣,0.000102948,嘉義市,0.000100151,新竹市,9.40E-05,桃園縣,8.95E-05,金門縣,8.20E-05,臺北市,7.54E-05,臺中市,7.47E-05,新北市,7.21E-05
93,自殺,臺東縣,0.000187209,花蓮縣,0.000183303,基隆市,0.000175869,苗栗縣,0.000162314,南投縣,0.000143013,屏東縣,0.000142191,宜蘭縣,0.000136279,雲林縣,0.000135727,臺南市,0.000133291,嘉義縣,0.000127491,彰化縣,0.000119232,嘉義市,0.00011467,新竹縣,0.000109384,連江縣,0.000106849,新竹市,0.000105957,高雄市,0.000103939,金門縣,9.46E-05,桃園縣,8.96E-05,澎湖縣,8.71E-05,臺中市,8.28E-05,新北市,7.85E-05,臺北市,7.51E-05
94,自殺,連江縣,0.00019333,基隆市,0.000188907,臺東縣,0.000175774,花蓮縣,0.000170373,苗栗縣,0.000166088,南投縣,0.000165993,屏東縣,0.000161416,宜蘭縣,0.00015815,嘉義縣,0.000156446,臺南市,0.000146008,新竹縣,0.000144752,雲林縣,0.000140455,彰化縣,0.000121597,高雄市,0.000118395,嘉義市,0.000114096,新竹市,0.000110061,澎湖縣,0.000108121,臺中市,9.51E-05,新北市,8.99E-05,桃園縣,8.88E-05,金門縣,8.54E-05,臺北市,8.45E-05
95,自殺,基隆市,0.000197116,宜蘭縣,0.000193299,苗栗縣,0.000180362,臺東縣,0.000177999,嘉義縣,0.000167918,花蓮縣,0.000165072,澎湖縣,0.000163425,南投縣,0.000162555,新竹縣,0.000160266,雲林縣,0.000150997,屏東縣,0.000147726,臺南市,0.000144638,嘉義市,0.000139519,彰化縣,0.000130035,高雄市,0.000114848,臺中市,0.000103215,桃園縣,9.42E-05,新竹市,8.87E-05,新北市,8.82E-05,臺北市,8.59E-05,金門縣,6.54E-05,,
96,自殺,基隆市,0.000199797,臺東縣,0.000192588,雲林縣,0.000184656,南投縣,0.000183618,宜蘭縣,0.000182451,花蓮縣,0.000166035,苗栗縣,0.000162453,嘉義縣,0.000146913,屏東縣,0.000146139,澎湖縣,0.000140708,新竹縣,0.000137146,臺南市,0.000134755,彰化縣,0.000132485,高雄市,0.000115418,金門縣,0.000110366,臺中市,9.74E-05,嘉義市,8.79E-05,新北市,8.37E-05,桃園縣,8.12E-05,臺北市,8.06E-05,新竹市,8.02E-05,,
